"id","created_at","name","has_test","alternate_url"
"90568368","2024-08-02T12:16:38+0300",-,false,"https://hh.ru/vacancy/90568368"
"104921123","2024-08-02T16:54:00+0300",-,false,"https://hh.ru/vacancy/104921123"
