"id","created_at","name","has_test","alternate_url"
"104702547","2024-07-26T10:58:00+0300",-,false,"https://hh.ru/vacancy/104702547"
"104725419","2024-07-26T15:31:08+0300",-,false,"https://hh.ru/vacancy/104725419"
"104732462","2024-07-26T16:56:53+0300",-,false,"https://hh.ru/vacancy/104732462"
