"id","created_at","name","has_test","alternate_url"
"103966226","2024-07-16T09:03:43+0300",-,false,"https://hh.ru/vacancy/103966226"
"104017687","2024-07-16T18:41:51+0300",-,false,"https://hh.ru/vacancy/104017687"
