"id","created_at","name","has_test","alternate_url"
"98460540","2024-07-29T10:51:22+0300",Junior,false,"https://hh.ru/vacancy/98460540"
"104831004","2024-07-29T13:08:32+0300",Middle,false,"https://hh.ru/vacancy/104831004"
