"id","created_at","name","has_test","alternate_url"
"103711861","2024-07-11T13:30:05+0300",-,false,"https://hh.ru/vacancy/103711861"
"103734434","2024-07-11T18:15:37+0300",-,false,"https://hh.ru/vacancy/103734434"
