"id","created_at","name","has_test","alternate_url"
"104732947","2024-07-31T13:06:34+0300",Junior,false,"https://hh.ru/vacancy/104732947"
"104990452","2024-07-31T16:37:24+0300",-,false,"https://hh.ru/vacancy/104990452"
